ID,EARNINGS,S,EXP,FEMALE,MALE,BYEAR,AGE,AGEMBTH,HHINC97,POVRAT97,HHBMBF,HHBMOF,HHOMBF,HHBMONLY,HHBFONLY,HHOTHER,MSA97NO,MSA97NCC,MSA97CC,MSA97NK,ETHBLACK,ETHHISP,ETHWHITE,EDUCPROF,EDUCPHD,EDUCMAST,EDUCBA,EDUCAA,EDUCHSD,EDUCGED,EDUCDO,PRMONM,PRMONF,PRMSTYUN,PRMSTYPE,PRMSTYAN,PRMSTYAE,PRFSTYUN,PRFSTYPE,PRFSTYAN,PRFSTYAE,SINGLE,MARRIED,COHABIT,OTHSING,FAITHN,FAITHP,FAITHC,FAITHJ,FAITHO,FAITHM,ASVABAR,ASVABWK,ASVABPC,ASVABMK,ASVABNO,ASVABCS,ASVABC,ASVABC4,VERBAL,ASVABMV,HEIGHT,WEIGHT04,WEIGHT11,SF,SM,SFR,SMR,SIBLINGS,REG97NE,REG97NC,REG97S,REG97W,RS97RURL,RS97URBN,RS97UNKN,JOBS,HOURS,TENURE,CATGOV,CATPRI,CATNPO,CATMIS,CATSE,COLLBARG,URBAN,REGNE,REGNC,REGW,REGS,MSA11NO,MSA11NCC,MSA11CC,MSA11NK,MSA11NIC
6393,11,14,8.538462,0,1,1980,31,23,133750,1627,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0.0247999,0.4038528,0.5114314,-0.0515319,-0.9606432,-1.110675,0.2646913,0.2480155,0.487708,55389,67,145,175,16,9,16,9,2,0,0,0,1,0,1,0,15,32,0.25,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0
4193,13,13,9.576923,0,1,1982,29,23,974,6,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,8,,,,,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.2489113,0.8762007,-0.3571559,-0.6712083,-0.6585652,-0.6282054,0.0053864,-0.1128619,0.2764027,43811,67,181,186,10,12,,12,7,0,0,1,0,0,1,0,10,48,2.903846,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
1530,25,16,8.461538,0,1,1980,31,31,149250,938,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0.1196363,1.246189,1.029652,0.3067925,-1.153696,0.0145065,0.6906722,0.7555496,1.213261,72907,76,250,300,18,17,18,17,1,0,0,1,0,0,1,0,6,40,0.7115384,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1140,55.94,17,3.557692,0,1,1984,27,23,62000,491,1,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,8,7,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.86517,1.808396,1.880122,1.595117,1.474271,1.69835,2.038152,1.999828,1.96661,99294,69,138,155,20,18,20,18,1,1,0,0,0,0,1,0,8,55,0.5769231,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
5651,9,12,10.05769,0,1,1981,30,24,49000,255,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,0,1,0,0,1,0,0,0,-0.586018,-0.331515,-0.6098166,-0.6326296,0.1168198,-0.6825393,-0.5811686,-0.6050577,-0.5023826,23468,71,220,250,12,12,12,12,2,0,0,1,0,0,1,0,4,30,2.730769,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
831,14.25,16,3.807692,0,1,1984,27,23,43600,345,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,14,16,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.7058219,0.2523506,0.3610466,0.2964558,0.7645406,-0.0371097,0.5560074,0.4514869,0.3267186,76002,71,235,310,19,13,19,,1,0,1,0,0,1,0,0,6,40,3.384615,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4211,12,9,12.51923,0,1,1980,31,24,13500,61,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0.5288181,0.2831938,-2.214229,-0.0557724,-1.658998,-0.5200325,-0.2404429,-0.4086194,-1.030169,39319,67,145,165,9,12,9,,2,0,0,1,0,0,1,0,6,40,0.6153846,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2229,19.5,9,10.26923,0,1,1983,28,25,62300,333,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,14,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,-0.7099143,-0.8698866,-0.969236,-0.4379387,0.096217,0.5180017,-0.8959587,-0.8364769,-0.981154,18368,72,165,168,12,12,12,12,3,1,0,0,0,0,1,0,7,40,5.365385,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
299,29.07,13,6.134615,0,1,1981,30,34,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0.0224269,-0.7515447,-1.423845,-0.5859839,0.592776,0.5467446,-0.5858862,-0.7670708,-1.160478,18566,73,250,250,12,12,12,12,1,1,0,0,0,0,1,0,5,16,2,0,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0
1813,62.5,14,10.53846,0,1,1981,30,20,45530,217,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-0.5433949,0.374226,-0.9890292,-0.4471066,0.3941174,-2.303611,-0.4680188,-0.4498427,-0.3282526,26850,73,195,240,12,12,15,12,3,0,1,0,0,0,1,0,4,20,8.557693,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
6276,11.4,11,8.692307,0,1,1981,30,35,32250,255,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,-0.9834784,-1.080511,-0.3518185,-1.233724,0.2762412,-1.142586,-0.9345209,-1.021881,-0.7642206,17877,70,220,240,14,14,,14,2,0,0,0,1,0,1,0,10,40,4.923077,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1666,9.5,9,9.346154,0,1,1981,30,23,25000,126,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,-0.5636408,-0.8585441,-0.2939913,-0.0898424,0.0363672,0.5289786,-0.6269066,-0.5060087,-0.6150128,29184,72,185,172,10,10,10,10,2,0,0,1,0,0,1,0,6,34,4.057693,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
738,40.38,19,4.769231,0,1,1981,30,24,70000,374,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,,,,,,,,,,,1,0,0,0,0,0,0,0,1,0,0.7971019,1.186966,0.6812859,1.687998,1.594147,1.05105,0.9509887,1.217574,0.995904,91394,65,130,130,18,16,18,16,2,0,1,0,0,0,1,0,5,40,4.019231,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1572,17,16,5.653846,0,1,1982,29,25,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,12,10,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0.4991243,0.5791066,0.4679932,0.4186067,-0.8445293,-0.243275,0.5615875,0.5491915,0.5580022,65921,70,175,180,16,13,16,13,0,0,0,1,0,0,1,0,7,20,0.4807692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
4663,17.19,13,11.75,0,1,1980,31,29,55000,436,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.19587,0.1488754,0.2189595,1.045704,0.7499635,-0.935508,0.7578468,0.7295643,0.1957658,68064,70,205,230,14,12,14,12,3,0,0,0,1,0,1,0,4,40,7.038462,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1473,45.67,16,4.75,0,1,1983,28,34,44300,240,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,11,,0,0,0,1,,,,,1,0,0,0,0,1,0,0,0,0,0.7350091,0.5245211,0.1450489,0.7239652,-0.1332707,0.2409142,0.5874833,0.5950035,0.3566742,73874,71,220,220,16,18,,18,4,0,0,1,0,0,1,0,4,40,0.5192308,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2072,34.27,16,5.846154,0,1,1984,27,26,246474,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,9,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1.842793,1.569354,1.451978,1.847428,0.7739378,1.169421,1.842521,1.877471,1.610815,99668,72,160,175,13,16,13,16,2,0,0,1,0,1,0,0,5,55,4.269231,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
4546,13.5,14,9.115385,0,1,1982,29,36,70000,554,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,11,8,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,-0.8605528,-0.1721661,0.2544775,-1.278664,-0.0738001,1.029021,-0.4507625,-0.5762144,0.0435028,28185,72,180,180,16,14,16,14,0,0,0,0,1,0,1,0,9,40,0.3076923,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
3367,12,12,12.76923,0,1,1980,31,31,65000,515,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,-0.8425804,-1.337734,-1.224495,-2.355197,-1.067968,-0.6023173,-1.167568,-1.612457,-1.36677,6538,74,220,230,9,12,9,12,2,0,0,1,0,1,0,0,4,60,2.75,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
1456,17.71,16,3.211539,0,1,1980,31,34,110000,669,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0.3380797,1.561496,0.5737068,0.8177757,0.5297081,-0.5895382,0.7720772,0.9203109,1.138262,80160,71,168,187,10,16,10,16,1,0,0,1,0,0,1,0,1,20,4.942307,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
8956,10.82,13,10.15385,0,1,1981,30,23,6490,32,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,1,0,0,0,0.2270178,-0.3656638,-0.0815877,-0.0325953,0.1097307,1.211568,0.001419,-0.0713782,-0.238901,49345,66,240,220,13,13,,13,9,0,1,0,0,0,1,0,5,80,1.557692,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0
5568,15,12,8.865385,0,1,1983,28,19,46000,246,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5,4,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,-1.093522,-0.6581643,-1.060425,-1.770524,-1.206522,-0.4444802,-1.073658,-1.282992,-0.9168763,8281,78,285,300,12,12,12,12,3,0,0,1,0,1,0,0,4,40,3.192308,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0
8811,26.5,15,7.384615,0,1,1982,29,23,,,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,12,,0,1,0,0,,,,,0,1,0,0,0,0,0,0,0,1,0.0846145,-0.2074531,-0.2248206,0.6327532,1.223168,0.5870526,-0.0727261,0.0791493,-0.2309137,46521,70,180,170,14,14,14,14,2,0,0,0,1,0,1,0,8,45,1.615385,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2981,11.54,16,6.692307,0,1,1982,29,23,72220,454,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,9,6,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1.48798,1.946195,1.743527,1.49252,0.3141199,-0.3903901,1.83119,1.865905,1.967252,99515,74,195,205,16,18,16,18,1,0,1,0,0,0,1,0,8,30,2.653846,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5595,26,16,8.384615,0,1,1980,31,22,,,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,,,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.8591472,0.4140974,0.8873079,0.0862852,2.22218,-0.5939018,0.8293254,0.6281058,0.6936175,77177,73,300,320,14,12,14,12,1,0,0,1,0,1,0,0,5,40,0.6346154,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0
571,22.6,12,10.07692,0,1,1980,31,30,76720,482,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,1,0,0,0,,,,,0,1,0,0,0,0,1,0,0,0,-1.740862,-1.285372,-2.081894,-1.853755,-2.22398,-2.252687,-1.882451,-1.948779,-1.796078,3328,66,195,242,12,12,,,1,0,0,0,1,0,1,0,4,40,1.884615,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
2046,20,16,3.730769,0,1,1980,31,29,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,-2.104224,-0.0025174,-2.514486,0.3322356,0.3167066,0.6010968,-1.848504,-1.200821,-1.342652,21494,70,185,210,16,20,16,20,1,0,0,1,0,0,1,0,9,50,0.6153846,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
6224,25,14,7.980769,0,1,1980,31,22,92500,581,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,,,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,-0.144627,-0.0821979,-0.246994,-0.5996197,0.5277297,0.0911809,-0.1703853,-0.3010101,-0.1759425,29817,70,285,270,12,12,12,12,1,0,0,1,0,1,0,0,4,60,8.288462,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0
1232,26.92,17,5.384615,0,1,1983,28,32,246474,1627,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,10,8,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,-0.3721262,0.4141067,-0.2119226,0.0157975,1.110447,0.0863186,-0.1493978,-0.0437633,0.1074281,39201,69,160,155,18,17,18,17,1,0,1,0,0,0,1,0,4,30,3.346154,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
5033,10.2,14,7.365385,0,1,1982,29,19,18116,143,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,7,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,-1.089652,-1.547223,-0.2437257,-0.7305756,-0.4074805,-1.634947,-1.091414,-1.011147,-0.9554638,14911,70,135,145,12,14,,14,2,0,1,0,0,1,0,0,7,40,1.346154,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
3647,20.67,15,1,0,1,1984,27,27,64000,342,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,10,11,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0.9775442,0.1942977,1.062757,0.7682142,-1.551604,-1.138291,0.8822062,0.839651,0.6699663,76262,70,155,155,14,14,14,14,2,0,0,1,0,0,1,0,3,40,5.019231,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
3892,9,10,7.846154,0,1,1980,31,20,50300,262,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,,,0,1,0,0,,,,,0,0,1,0,0,1,0,0,0,0,-1.789879,-0.9552677,-1.429114,-2.488774,-0.0291736,-3.610697,-1.639306,-1.865152,-1.271928,5170,68,165,155,14,12,14,12,2,0,0,1,0,0,1,0,8,40,1.673077,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0
2596,9.3,17,7.730769,0,1,1980,31,26,52300,249,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,,,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1.097837,0.8842119,0.5548018,0.2855898,-0.953719,-0.6556153,0.9983153,0.7891771,0.767001,80291,70,172,180,10,17,10,17,3,0,1,0,0,0,1,0,10,50,0.5961539,0,1,0,0,1,0,2,0,1,0,0,0,1,0,0,0
2761,25.21,13,7.423077,0,1,1982,29,27,60000,475,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,11,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0.570518,-0.4965793,0.245581,0.9274697,0.3825376,1.191409,0.2441246,0.3483174,-0.1342437,61233,67,150,175,12,12,12,12,1,0,1,0,0,0,1,0,10,45,1.634615,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0
4386,12.5,9,10.92308,0,1,1981,30,22,51200,244,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,,,,,,,,,,,0,0,1,0,0,0,1,0,0,0,-0.5050341,-1.928539,-2.495871,-2.959618,-1.046281,-0.075066,-1.493763,-2.208232,-2.359828,5739,65,154,178,12,12,12,12,2,0,0,0,1,0,1,0,7,40,4.807693,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0
1336,28.46,16,5.673077,0,1,1984,27,33,246474,1627,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,6,4,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.9658228,1.101516,-0.3117501,1.512426,0.7660244,1.020748,0.7473602,0.9138628,0.4207722,79563,69,155,165,18,16,18,16,2,0,0,1,0,0,1,0,3,50,5.25,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2576,14,17,4.038462,0,1,1983,28,28,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,7,7,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.3748438,1.207496,1.170369,0.214042,-0.3850148,0.0289686,0.8589619,0.8295597,1.267669,78656,71,155,165,18,16,18,16,3,0,1,0,0,1,0,0,6,42,1.211538,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
1279,32,20,5.25,0,1,1982,29,26,69750,372,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,11,8,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.9743719,0.658787,0.8872401,0.9242893,1.314007,1.389017,0.9598684,0.9633014,0.8240688,83174,68,165,170,13,12,13,12,2,0,1,0,0,0,1,0,2,40,8.25,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
5222,44.38,13,9.884615,0,1,1980,31,25,68800,358,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0.3956209,0.1602583,-0.0156854,0.4976161,-1.217663,0.1893615,0.2567035,0.2897825,0.0767054,57001,78,240,243,12,14,16,14,2,0,1,0,0,1,0,0,10,65,3.057692,0,1,0,0,1,0,1,0,1,0,0,0,0,1,0,0
2189,28.75,12,11.78846,0,1,1981,30,21,,,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,0,1,0.3346411,-0.4180252,0.8525432,-0.0410763,-0.747551,0.6648731,0.3028635,0.2031112,0.2313264,49275,70,155,170,12,12,12,12,5,1,0,0,0,0,1,0,3,40,9.230769,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0
640,34.95,14,7,0,1,1982,29,29,69500,371,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,4,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0.1570738,-0.2882718,0.29896,0.2415648,-0.3784648,0.006696,0.0888151,0.1139134,0.0053077,54911,75,210,225,16,16,16,16,2,0,1,0,0,0,1,0,4,40,6.076923,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0
1367,22.6,16,5.730769,0,1,1984,27,26,51512,324,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,10,9,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1.592383,1.60578,1.430849,1.05763,1.173893,1.801206,1.709106,1.590669,1.618972,93929,67,170,180,12,14,12,14,1,0,0,1,0,0,1,0,3,40,4.596154,0,1,0,0,0,0,2,0,0,1,0,0,0,0,1,0
5268,15,16,4.307693,0,1,1983,28,28,90500,569,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,12,12,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.5464018,-0.1914646,0.257367,0.625373,-0.4404084,0.4802879,0.3179508,0.3457115,0.0347522,57944,72,210,200,18,14,18,14,1,0,1,0,0,1,0,0,8,40,0.3269231,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0
2010,17.25,9,9.134615,0,1,1984,27,24,41840,263,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,11,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0.1474592,-0.0788924,-0.6920748,0.3218989,1.726015,-0.1973156,-0.1312566,-0.0850284,-0.4115312,34266,73,145,155,9,9,9,9,3,0,0,1,0,0,1,0,6,40,1.173077,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0
2309,12.31,16,4.519231,0,1,1984,27,24,7500,47,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,11,10,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0.7729533,0.7691351,-0.0559761,0.9346548,0.9617154,1.075604,0.620314,0.6767766,0.3799193,85077,67,135,160,13,14,13,14,1,1,0,0,0,0,1,0,8,50,2.211539,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0
3994,21,12,8.596154,0,1,1984,27,26,57200,359,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,13,12,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0.5449197,1.09241,0.6535186,0.4724376,0.0884421,0.2589906,0.7787837,0.772624,0.9306716,82895,70,170,180,16,12,16,12,2,0,0,1,0,1,0,0,2,40,7.25,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0
3325,46.15,19,7.538462,0,1,1980,31,35,98953,516,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,2.271038,0.7077767,1.515622,1.758112,2.410123,1.774901,1.858611,1.749027,1.185296,98744,75,180,195,20,18,20,18,2,0,0,1,0,1,0,0,7,50,2.038461,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0
3468,25.64,16,6.75,0,1,1982,29,30,48000,302,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,11,13,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,0,0,1.405931,0.8568498,0.8750075,1.679103,0.3518732,0.9523469,1.248104,1.347286,0.9231677,92129,74,180,185,16,16,16,16,1,0,0,1,0,0,1,0,6,60,4.596154,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
2545,13.78,12,10.78846,0,1,1981,30,29,57000,347,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,1,0,0,0,0,1,0,0,0,0,-0.9067569,-1.398095,-1.299294,-1.163755,-0.2424142,-0.7392659,-1.239977,-1.334835,-1.438848,10623,67,160,170,12,10,12,10,4,1,0,0,0,1,0,0,10,36,3.096154,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0
4097,27,16,7.769231,0,1,1982,29,26,84800,533,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,13,13,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0.18691,0.5199154,0.0376257,0.493876,0.4794763,1.899868,0.2554797,0.3458934,0.2969318,56876,75,170,185,17,16,17,16,1,0,0,1,0,0,1,0,3,40,6.980769,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0
6485,35.5,12,13.86539,0,1,1980,31,17,115000,723,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,,,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0.2240629,-0.133421,0.3624153,-0.2412954,0.2530699,-0.3037235,0.1856178,0.0586287,0.1217253,39547,71,170,175,12,12,12,11,1,0,0,0,1,0,1,0,1,40,11.76923,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0
1778,15,14,5,0,1,1983,28,26,43500,207,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,9,8,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0.3460732,-0.3792827,-0.3564905,1.026103,-2.58147,-0.6716983,-0.0124332,0.1774563,-0.392763,49034,75,170,170,12,13,12,13,4,0,1,0,0,0,1,0,2,40,0.4615385,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0
4787,21.8,16,6.211538,0,1,1982,29,30,,,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,10,7,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0.6685511,-0.6252062,-0.012417,0.9348906,1.24526,1.673585,0.1917618,0.269637,-0.3404219,52219,72,190,195,18,15,18,15,1,0,0,0,1,0,1,0,4,40,3.807692,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
2120,10.5,14,4.634615,0,1,1983,28,29,124200,781,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,9,9,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0.5346804,0.6007866,0.5287098,0.3242957,-0.9729122,-0.6314909,0.6037697,0.5558072,0.6019424,68691,78,176,172,17,14,17,14,1,0,0,0,1,0,1,0,15,40,0.8076923,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0
1701,25,13,6.884615,0,1,1984,27,26,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,5,3,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,-0.4684447,-0.2803701,-0.9689779,0.0505053,0.0823422,-1.514183,-0.6011922,-0.4671873,-0.6666407,27137,72,180,205,12,12,,12,1,0,0,1,0,1,0,0,,40,5.230769,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0
630,32.69,13,7.288462,0,1,1981,30,,,,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,,,,,,,,,,,0,1,0,0,0,0,0,0,1,0,1.223333,-0.1277607,0.7880437,0.6861737,1.593982,-0.7913172,0.8533004,0.7184777,0.3517217,63361,70,155,185,12,14,,14,3,0,0,0,1,0,1,0,8,40,3.846154,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
